20140703,170000,9360.2000000,9363.1000000,9290.0000000,9296.9000000,18847
20140703,180000,9296.9000000,9299.2000000,9221.0000000,9287.2000000,16747
20140703,190000,9279.3000000,9347.6000000,9270.3000000,9339.9000000,21344
20140704,110000,9329.0000000,9350.0000000,9293.3000000,9312.0000000,4279
20140704,120000,9320.5000000,9330.8000000,9256.5000000,9277.3000000,14843
20140704,130000,9275.0000000,9334.9000000,9275.0000000,9321.4000000,5487
20140704,140000,9322.5000000,9331.0000000,9303.0000000,9303.0000000,4102
20140704,150000,9303.2000000,9306.9000000,9238.3000000,9240.0000000,12655
20140704,160000,9241.6000000,9270.0000000,9230.0000000,9264.0000000,5650
20140704,170000,9264.2000000,9311.0000000,9251.0000000,9300.0000000,4712
20140704,180000,9303.0000000,9322.0000000,9289.1000000,9290.0000000,6952
20140704,190000,9290.4000000,9300.4000000,9206.7000000,9249.7000000,45058
20140707,110000,9240.0000000,9308.9000000,9160.0000000,9257.2000000,10923
20140707,120000,9266.6000000,9312.6000000,9256.5000000,9292.5000000,7876
20140707,130000,9294.9000000,9333.9000000,9284.9000000,9316.0000000,5126
20140707,140000,9319.8000000,9385.0000000,9319.8000000,9384.6000000,12519
20140707,150000,9384.0000000,9389.9000000,9370.2000000,9384.3000000,6918
20140707,160000,9384.1000000,9400.0000000,9377.4000000,9385.0000000,7158
20140707,170000,9386.9000000,9419.8000000,9380.0000000,9386.5000000,7539
20140707,180000,9391.7000000,9443.8000000,9350.0000000,9428.2000000,26774
20140707,190000,9431.8000000,9480.0000000,9409.8000000,9480.0000000,28333
20140708,110000,9470.0000000,9548.9000000,9462.1000000,9540.0000000,14921
20140708,120000,9533.5000000,9600.0000000,9522.7000000,9554.9000000,16990
20140708,130000,9554.9000000,9682.8000000,9550.0000000,9601.5000000,32991
20140708,140000,9602.0000000,9620.0000000,9585.3000000,9619.0000000,17641
20140708,150000,9620.0000000,9620.0000000,9560.3000000,9570.0000000,24983
20140708,160000,9570.2000000,9592.0000000,9570.0000000,9584.5000000,1192
20140708,170000,9589.2000000,9619.5000000,9584.5000000,9593.9000000,6961
20140708,180000,9594.6000000,9594.6000000,9512.8000000,9537.4000000,25967
20140708,190000,9530.7000000,9557.7000000,9515.0000000,9550.0000000,12960
20140709,110000,9521.6000000,9614.0000000,9510.1000000,9519.6000000,11520
20140709,120000,9518.8000000,9643.9000000,9460.1000000,9600.1000000,22761
20140709,130000,9607.2000000,9623.3000000,9538.3000000,9560.0000000,36760
20140709,140000,9563.4000000,9575.0000000,9534.1000000,9559.0000000,10611
20140709,150000,9558.3000000,9620.0000000,9550.0000000,9605.0000000,6221
20140709,160000,9604.9000000,9670.0000000,9591.8000000,9621.7000000,14406
20140709,170000,9621.7000000,9646.2000000,9600.0000000,9631.3000000,4723
20140709,180000,9627.1000000,9671.9000000,9616.1000000,9637.5000000,15273
20140709,190000,9630.1000000,9660.0000000,9595.2000000,9660.0000000,28191
20140710,110000,9670.0000000,9733.0000000,9670.0000000,9721.5000000,12914
20140710,120000,9718.8000000,9745.0000000,9702.1000000,9744.9000000,38955
20140710,130000,9744.9000000,9745.0000000,9678.2000000,9735.2000000,14567
20140710,140000,9734.5000000,9779.0000000,9730.1000000,9756.6000000,29089
20140710,150000,9759.3000000,9864.2000000,9759.3000000,9830.0000000,37081
20140710,160000,9830.0000000,9850.0000000,9800.0000000,9815.5000000,23486
20140710,170000,9815.5000000,9825.2000000,9663.0000000,9700.1000000,41545
20140710,180000,9700.1000000,9755.8000000,9653.0000000,9680.4000000,45651
20140710,190000,9680.2000000,9765.2000000,9671.1000000,9765.2000000,27582
20140711,110000,9802.0000000,9802.0000000,9700.0000000,9711.5000000,8890
20140711,120000,9708.3000000,9788.8000000,9702.1000000,9764.7000000,12235
20140711,130000,9761.8000000,9915.5000000,9755.0000000,9900.0000000,31638
20140711,140000,9901.3000000,9953.9000000,9871.7000000,9899.3000000,14882
20140711,150000,9899.3000000,9913.4000000,9851.1000000,9864.9000000,16446
20140711,160000,9865.8000000,9890.0000000,9853.0000000,9875.0000000,7699
20140711,170000,9871.4000000,9875.0000000,9853.1000000,9863.6000000,6451
20140711,180000,9868.1000000,9890.0000000,9862.0000000,9889.3000000,9893
20140711,190000,9889.4000000,9924.6000000,9880.8000000,9890.0000000,24792
20140714,110000,9891.1000000,9934.7000000,9851.0000000,9855.2000000,7419
20140714,120000,9863.3000000,9945.0000000,9850.0000000,9944.9000000,19315
20140714,130000,9944.9000000,10026.1000000,9936.3000000,9996.2000000,21312
20140714,140000,9994.4000000,10030.0000000,9925.6000000,9964.5000000,20491
20140714,150000,9968.4000000,9975.0000000,9925.0000000,9939.9000000,10441
20140714,160000,9938.7000000,9960.0000000,9927.6000000,9949.9000000,14258
20140714,170000,9947.6000000,9990.0000000,9942.4000000,9990.0000000,14223
20140714,180000,9986.3000000,9990.0000000,9935.0000000,9943.7000000,20263
20140714,190000,9940.3000000,9990.0000000,9915.8000000,9950.0000000,19344
20140715,110000,9969.9000000,10034.8000000,9926.3000000,9969.9000000,13857
20140715,120000,9970.0000000,9970.0000000,9928.5000000,9960.6000000,11849
20140715,130000,9960.7000000,9960.8000000,9932.2000000,9941.3000000,12714
20140715,140000,9941.3000000,9942.5000000,9790.0000000,9893.3000000,9490
20140715,150000,9887.9000000,9901.4000000,9850.0000000,9892.2000000,13968
20140715,160000,9892.2000000,9930.0000000,9867.3000000,9914.9000000,10297
20140715,170000,9917.1000000,9960.0000000,9901.0000000,9903.4000000,14341
20140715,180000,9903.5000000,9940.0000000,9870.0000000,9893.1000000,14552
20140715,190000,9890.1000000,9895.3000000,9761.2000000,9800.0000000,46796
20140716,110000,9767.0000000,9833.0000000,9704.5000000,9795.2000000,11338
20140716,120000,9804.3000000,9886.7000000,9802.3000000,9880.2000000,8291
20140716,130000,9880.2000000,9949.0000000,9880.2000000,9929.5000000,9216
20140716,140000,9929.6000000,9933.0000000,9788.0000000,9796.0000000,14502
20140716,150000,9796.0000000,9824.8000000,9751.1000000,9761.9000000,8927
20140716,160000,9764.9000000,9785.0000000,9750.0000000,9756.3000000,6382
20140716,170000,9752.7000000,9820.0000000,9752.2000000,9797.6000000,8673
20140716,180000,9797.6000000,9857.6000000,9715.0000000,9829.5000000,35948
20140716,190000,9821.0000000,9868.8000000,9802.4000000,9850.0000000,14431
20140717,110000,9761.2000000,9819.8000000,9621.7000000,9737.8000000,23898
20140717,120000,9739.0000000,9740.0000000,9600.0000000,9685.5000000,60303
20140717,130000,9682.0000000,9699.2000000,9610.0000000,9617.6000000,30838
20140717,140000,9615.0000000,9673.7000000,9581.7000000,9654.6000000,62046
20140717,150000,9649.5000000,9669.9000000,9601.0000000,9622.4000000,19291
20140717,160000,9617.1000000,9682.0000000,9606.0000000,9673.3000000,15118
20140717,170000,9676.9000000,9700.0000000,9640.0000000,9640.0000000,11725
20140717,180000,9641.9000000,9652.3000000,9616.1000000,9637.1000000,22059
20140717,190000,9638.4000000,9727.0000000,9630.8000000,9640.0000000,42725
20140718,110000,9243.1000000,9448.0000000,9231.0000000,9404.0000000,47386
20140718,120000,9404.0000000,9503.7000000,9350.0000000,9420.6000000,36640
20140718,130000,9418.6000000,9420.1000000,9385.0000000,9406.5000000,14149
20140718,140000,9404.0000000,9419.3000000,9400.1000000,9409.6000000,10573
20140718,150000,9410.5000000,9419.9000000,9363.5000000,9400.0000000,18292
20140718,160000,9400.2000000,9447.1000000,9372.8000000,9406.6000000,9986
20140718,170000,9414.3000000,9446.6000000,9395.0000000,9396.1000000,12184
20140718,180000,9396.1000000,9431.6000000,9372.8000000,9399.0000000,16736
20140718,190000,9396.1000000,9475.0000000,9380.4000000,9475.0000000,19473
20140721,110000,9484.9000000,9484.9000000,9350.0000000,9410.5000000,14251
20140721,120000,9410.5000000,9437.2000000,9392.6000000,9396.5000000,11273
20140721,130000,9396.1000000,9487.3000000,9395.0000000,9451.7000000,14697
20140721,140000,9448.1000000,9474.8000000,9415.0000000,9415.0000000,11445
20140721,150000,9415.5000000,9432.3000000,9401.0000000,9406.5000000,9738
20140721,160000,9405.1000000,9412.7000000,9381.1000000,9395.1000000,24714
20140721,170000,9395.1000000,9395.1000000,9330.0000000,9372.3000000,22894
20140721,180000,9375.6000000,9409.4000000,9360.0000000,9365.0000000,13116
20140721,190000,9360.5000000,9387.0000000,9275.7000000,9285.1000000,32424
20140722,110000,9367.0000000,9398.9000000,9304.2000000,9333.2000000,8892
20140722,120000,9336.7000000,9369.9000000,9305.1000000,9305.2000000,9826
20140722,130000,9305.2000000,9364.7000000,9275.0000000,9364.7000000,16717
20140722,140000,9364.7000000,9400.9000000,9360.9000000,9374.0000000,17945
20140722,150000,9374.0000000,9381.9000000,9322.5000000,9351.1000000,9574
20140722,160000,9354.6000000,9411.9000000,9350.0000000,9388.3000000,5899
20140722,170000,9384.3000000,9400.0000000,9335.0000000,9341.9000000,6109
20140722,180000,9341.9000000,9383.8000000,9339.5000000,9370.1000000,23968
20140722,190000,9370.3000000,9408.9000000,9331.1000000,9380.0000000,37655
20140723,110000,9393.0000000,9589.0000000,9390.6000000,9550.0000000,49626
20140723,120000,9550.0000000,9806.5000000,9535.2000000,9755.0000000,72721
20140723,130000,9753.9000000,9768.7000000,9718.1000000,9727.3000000,23045
20140723,140000,9727.3000000,9774.0000000,9713.1000000,9774.0000000,11626
20140723,150000,9772.2000000,9799.0000000,9768.2000000,9795.1000000,8517
20140723,160000,9797.9000000,9818.8000000,9725.2000000,9743.8000000,10010
20140723,170000,9740.0000000,9757.7000000,9710.1000000,9710.2000000,14372
20140723,180000,9710.1000000,9780.9000000,9680.1000000,9756.1000000,12321
20140723,190000,9760.0000000,9880.0000000,9751.0000000,9880.0000000,23088
20140724,110000,9855.0000000,9863.0000000,9741.2000000,9775.0000000,10800
20140724,120000,9775.0000000,10057.0000000,9756.7000000,9986.5000000,51977
20140724,130000,9986.2000000,10005.0000000,9850.0000000,9922.8000000,22498
20140724,140000,9922.6000000,9929.9000000,9821.3000000,9908.0000000,7306
20140724,150000,9906.0000000,9986.4000000,9904.9000000,9955.7000000,8814
20140724,160000,9954.7000000,9968.9000000,9890.0000000,9903.9000000,9803
20140724,170000,9905.9000000,9920.0000000,9890.0000000,9910.5000000,7039
20140724,180000,9913.4000000,9969.0000000,9900.5000000,9961.4000000,10822
20140724,190000,9959.7000000,9999.9000000,9953.2000000,9999.9000000,18686
20140725,110000,9962.9000000,9984.9000000,9871.0000000,9871.0000000,13815
20140725,120000,9871.0000000,9919.9000000,9863.3000000,9875.0000000,10813
20140725,130000,9875.0000000,9884.9000000,9756.0000000,9775.5000000,30864
20140725,140000,9779.7000000,9813.4000000,9725.3000000,9730.1000000,16163
20140725,150000,9730.2000000,9756.2000000,9711.0000000,9750.0000000,20639
20140725,160000,9751.5000000,9780.0000000,9681.4000000,9717.4000000,26291
20140725,170000,9717.3000000,9757.6000000,9660.0000000,9697.5000000,28620
20140725,180000,9697.6000000,9704.5000000,9564.4000000,9681.4000000,35644
20140725,190000,9681.4000000,9704.5000000,9555.5000000,9650.0000000,42042
20140728,110000,9570.0000000,9638.0000000,9470.0000000,9560.0000000,17007
20140728,120000,9567.2000000,9720.0000000,9560.6000000,9709.9000000,19836
20140728,130000,9703.2000000,9703.2000000,9580.4000000,9625.0000000,8976
20140728,140000,9625.8000000,9658.7000000,9616.2000000,9636.7000000,6785
20140728,150000,9630.3000000,9634.9000000,9501.1000000,9536.9000000,14734
20140728,160000,9537.0000000,9558.6000000,9530.0000000,9543.9000000,1655
20140728,170000,9546.4000000,9562.0000000,9506.0000000,9552.2000000,8327
20140728,180000,9557.9000000,9634.6000000,9528.1000000,9630.1000000,10931
20140728,190000,9630.1000000,9650.0000000,9581.1000000,9610.0000000,16343
20140729,110000,9630.0000000,9734.0000000,9626.0000000,9670.1000000,18852
20140729,120000,9664.2000000,9673.9000000,9611.1000000,9611.1000000,5385
20140729,130000,9611.2000000,9619.3000000,9494.0000000,9503.4000000,17176
20140729,140000,9503.6000000,9584.0000000,9430.0000000,9583.9000000,14511
20140729,150000,9583.9000000,9620.0000000,9530.1000000,9545.8000000,11817
20140729,160000,9545.8000000,9563.7000000,9501.3000000,9517.0000000,5963
20140729,170000,9520.9000000,9590.7000000,9503.1000000,9510.6000000,8503
20140729,180000,9511.0000000,9525.9000000,9486.0000000,9487.2000000,10716
20140729,190000,9487.1000000,9498.0000000,9450.0000000,9450.0000000,19739
20140730,110000,9390.9000000,9577.0000000,9382.0000000,9567.6000000,28359
20140730,120000,9562.0000000,9571.9000000,9415.3000000,9460.1000000,34331
20140730,130000,9460.1000000,9533.0000000,9460.1000000,9484.6000000,14705
20140730,140000,9485.1000000,9530.9000000,9480.8000000,9502.0000000,7290
20140730,150000,9509.0000000,9523.9000000,9401.0000000,9429.8000000,10351
20140730,160000,9425.0000000,9430.0000000,9390.1000000,9414.0000000,11274
20140730,170000,9360.0000000,9360.0000000,9360.0000000,9360.0000000,0
20140730,180000,9414.8000000,9419.8000000,9360.0000000,9360.0000000,8756
20140730,190000,9360.0000000,9376.5000000,9211.0000000,9219.8000000,34276
20140730,200000,9236.5000000,9240.0000000,9186.6000000,9240.0000000,13623
20140731,110000,9245.1000000,9347.9000000,9233.2000000,9324.5000000,18938
20140731,120000,9324.5000000,9405.0000000,9300.9000000,9386.3000000,10966
20140731,130000,9385.0000000,9400.0000000,9310.2000000,9330.2000000,9672
20140731,140000,9335.4000000,9399.9000000,9324.3000000,9392.9000000,4704
20140731,150000,9392.8000000,9399.0000000,9344.6000000,9388.9000000,3384
20140731,160000,9387.9000000,9405.0000000,9346.1000000,9377.6000000,5465
20140731,170000,9377.3000000,9377.4000000,9212.1000000,9220.5000000,11027
20140731,180000,9224.7000000,9246.4000000,9125.0000000,9138.0000000,21733
20140731,190000,9138.0000000,9158.8000000,9092.1000000,9150.0000000,33943
20140801,110000,9090.0000000,9173.2000000,9025.1000000,9058.0000000,9517
20140801,120000,9061.0000000,9127.4000000,9058.0000000,9122.9000000,6787
20140801,130000,9122.5000000,9216.0000000,9051.0000000,9106.1000000,12870
20140801,140000,9099.5000000,9106.1000000,9025.0000000,9039.6000000,20592
20140801,150000,9036.5000000,9151.2000000,9036.1000000,9118.3000000,19361
20140801,160000,9120.0000000,9194.0000000,9109.0000000,9143.1000000,9269
20140801,170000,9143.1000000,9143.1000000,9050.0000000,9093.1000000,10169
20140801,180000,9093.1000000,9155.0000000,9065.3000000,9142.5000000,11240
20140801,190000,9142.6000000,9209.0000000,9128.7000000,9209.0000000,24517
20140804,110000,9174.0000000,9237.0000000,9132.0000000,9198.0000000,5065
20140804,120000,9197.5000000,9225.0000000,9161.1000000,9220.4000000,7184
20140804,130000,9220.4000000,9300.0000000,9210.8000000,9300.0000000,15737
20140804,140000,9300.0000000,9329.8000000,9238.0000000,9253.3000000,8322
20140804,150000,9251.1000000,9300.0000000,9250.0000000,9289.0000000,6735
20140804,160000,9285.3000000,9328.8000000,9272.1000000,9324.2000000,5372
20140804,170000,9324.1000000,9327.0000000,9206.6000000,9250.0000000,8021
20140804,180000,9250.0000000,9300.0000000,9229.3000000,9295.3000000,7443
20140804,190000,9294.6000000,9340.0000000,9251.0000000,9340.0000000,9601
20140805,110000,9370.0000000,9381.0000000,9241.5000000,9286.7000000,5523
20140805,120000,9287.3000000,9322.8000000,9255.5000000,9314.8000000,6703
20140805,130000,9316.9000000,9340.0000000,9242.0000000,9279.5000000,10228
20140805,140000,9276.5000000,9328.6000000,9250.2000000,9277.5000000,7618
20140805,150000,9276.9000000,9290.0000000,9243.9000000,9256.9000000,8079
20140805,160000,9258.3000000,9264.0000000,9200.0000000,9217.9000000,8264
20140805,170000,9216.9000000,9249.9000000,9157.0000000,9175.0000000,15727
20140805,180000,9175.0000000,9234.8000000,9072.0000000,9221.0000000,20944
20140805,190000,9218.8000000,9270.0000000,9207.0000000,9247.0000000,18764
20140806,110000,9178.9000000,9299.5000000,9151.0000000,9259.0000000,14198
20140806,120000,9255.1000000,9350.0000000,9211.4000000,9319.4000000,20743
20140806,130000,9311.2000000,9319.5000000,9226.5000000,9226.5000000,5378
20140806,140000,9233.8000000,9248.0000000,9192.3000000,9210.6000000,5738
20140806,150000,9218.8000000,9223.9000000,9130.0000000,9157.0000000,7052
20140806,160000,9151.1000000,9163.2000000,9111.0000000,9111.0000000,7066
20140806,170000,9112.4000000,9154.0000000,9080.0000000,9090.3000000,22000
20140806,180000,9098.3000000,9179.8000000,9050.0000000,9105.3000000,43362
20140806,190000,9105.3000000,9168.0000000,9081.0000000,9120.0000000,23801
20140807,110000,9043.0000000,9114.1000000,8861.4000000,8875.8000000,29473
20140807,120000,8875.8000000,8978.0000000,8815.2000000,8845.0000000,27324
20140807,130000,8845.0000000,8885.9000000,8780.0000000,8793.7000000,24443
20140807,140000,8789.3000000,8809.0000000,8755.5000000,8762.1000000,10670
20140807,150000,8762.1000000,8785.4000000,8667.9000000,8676.6000000,23322
20140807,160000,8676.6000000,8737.0000000,8625.1000000,8680.1000000,15574
20140807,170000,8683.8000000,8745.0000000,8625.1000000,8640.0000000,18903
20140807,180000,8636.5000000,8736.7000000,8630.6000000,8670.0000000,64940
20140807,190000,8670.0000000,8683.2000000,8568.1000000,8648.0000000,31149
20140808,110000,8600.1000000,8730.0000000,8536.1000000,8710.0000000,17584
20140808,120000,8701.2000000,8710.0000000,8505.1000000,8540.0000000,25533
20140808,130000,8542.9000000,8642.0000000,8532.0000000,8620.0000000,24611
20140808,140000,8619.8000000,8683.0000000,8590.0000000,8660.1000000,15976
20140808,150000,8664.0000000,8769.8000000,8660.0000000,8743.3000000,21764
20140808,160000,8750.7000000,8897.0000000,8744.1000000,8861.2000000,32033
20140808,170000,8851.5000000,8930.0000000,8846.6000000,8930.0000000,14997
20140808,180000,8930.0000000,8944.5000000,8890.0000000,8920.0000000,20094
20140808,190000,8927.8000000,8958.0000000,8909.0000000,8940.0000000,22437
20140811,110000,8958.0000000,9145.0000000,8958.0000000,9127.0000000,13199
20140811,120000,9125.7000000,9125.8000000,9027.7000000,9047.7000000,14783
20140811,130000,9047.7000000,9060.0000000,8980.9000000,9032.6000000,3969
20140811,140000,9036.2000000,9042.0000000,8911.0000000,8952.0000000,5730
20140811,150000,8947.1000000,8988.0000000,8931.0000000,8964.2000000,4366
20140811,160000,8964.2000000,9007.5000000,8872.1000000,8890.0000000,7254
20140811,170000,8896.4000000,8947.7000000,8890.0000000,8907.0000000,5450
20140811,180000,8920.2000000,9007.0000000,8890.0000000,8989.6000000,17111
20140811,190000,8989.2000000,9029.0000000,8967.3000000,9025.0000000,19354
20140812,110000,9025.0000000,9041.3000000,8953.0000000,9033.7000000,7739
20140812,120000,9033.7000000,9095.7000000,8989.8000000,9019.9000000,5177
20140812,130000,9019.9000000,9080.0000000,9008.1000000,9064.9000000,9831
20140812,140000,9065.0000000,9065.0000000,9055.0000000,9061.0000000,5402
20140812,150000,9055.2000000,9085.4000000,9045.0000000,9050.0000000,3277
20140812,160000,9047.0000000,9060.0000000,9005.5000000,9005.5000000,13883
20140812,170000,9007.1000000,9060.0000000,8987.1000000,9055.7000000,9786
20140812,180000,9055.6000000,9087.0000000,9030.1000000,9044.0000000,12511
20140812,190000,9044.0000000,9079.8000000,9035.1000000,9075.0000000,11068
20140813,110000,9050.0000000,9215.0000000,9032.9000000,9134.8000000,14931
20140813,120000,9131.0000000,9144.8000000,9105.0000000,9129.6000000,6106
20140813,130000,9138.3000000,9160.0000000,9118.2000000,9130.2000000,7121
20140813,140000,9134.9000000,9185.0000000,9106.9000000,9141.7000000,17683
20140813,150000,9145.0000000,9189.9000000,9129.6000000,9150.0000000,2668
20140813,160000,9141.9000000,9180.7000000,9080.0000000,9119.9000000,19975
20140813,170000,9115.3000000,9148.5000000,9091.0000000,9110.5000000,12804
20140813,180000,9106.8000000,9149.2000000,9096.5000000,9127.1000000,16532
20140813,190000,9134.0000000,9199.0000000,9133.1000000,9199.0000000,18987
20140814,110000,9153.0000000,9184.4000000,9102.8000000,9163.9000000,9399
20140814,120000,9162.3000000,9247.9000000,9141.1000000,9194.4000000,12351
20140814,130000,9199.4000000,9230.0000000,9151.0000000,9180.1000000,9931
20140814,140000,9180.0000000,9186.4000000,9121.2000000,9167.9000000,12455
20140814,150000,9169.0000000,9170.0000000,9110.0000000,9130.0000000,19223
20140814,160000,9130.0000000,9174.4000000,9120.0000000,9166.6000000,25133
20140814,170000,9165.6000000,9170.4000000,9130.0000000,9162.0000000,9680
20140814,180000,9167.6000000,9226.0000000,9160.0000000,9225.0000000,15003
20140814,190000,9225.0000000,9275.0000000,9217.9000000,9260.0000000,28522
20140815,110000,9230.3000000,9280.0000000,9170.4000000,9266.3000000,5797
20140815,120000,9265.7000000,9284.0000000,9242.6000000,9270.5000000,2231
20140815,130000,9270.5000000,9339.6000000,9266.5000000,9336.0000000,7008
20140815,140000,9335.9000000,9340.0000000,9290.0000000,9338.9000000,8526
20140815,150000,9338.0000000,9370.0000000,9329.0000000,9370.0000000,4497
20140815,160000,9370.0000000,9471.0000000,9366.6000000,9471.0000000,17570
20140815,170000,9471.1000000,9482.8000000,9373.7000000,9435.0000000,8053
20140815,180000,9437.0000000,9440.1000000,9394.5000000,9394.6000000,6983
20140815,190000,9399.9000000,9429.8000000,9355.0000000,9384.0000000,24414
20140818,110000,9370.0000000,9404.6000000,9319.3000000,9356.8000000,3654
20140818,120000,9357.1000000,9529.8000000,9351.4000000,9524.2000000,9741
20140818,130000,9523.9000000,9575.0000000,9483.1000000,9530.0000000,7208
20140818,140000,9530.0000000,9530.0000000,9436.1000000,9448.2000000,3806
20140818,150000,9450.2000000,9535.0000000,9435.1000000,9520.0000000,8246
20140818,160000,9519.9000000,9520.0000000,9480.0000000,9515.0000000,1666
20140818,170000,9515.0000000,9540.0000000,9515.0000000,9530.0000000,4480
20140818,180000,9530.0000000,9535.0000000,9482.5000000,9534.8000000,4447
20140818,190000,9530.1000000,9579.0000000,9520.0000000,9565.0000000,9710
20140819,110000,9604.9000000,9615.9000000,9546.3000000,9571.6000000,9668
20140819,120000,9574.4000000,9600.0000000,9558.0000000,9563.3000000,4947
20140819,130000,9563.3000000,9600.0000000,9555.4000000,9584.8000000,11322
20140819,140000,9591.9000000,9600.0000000,9580.0000000,9599.2000000,6209
20140819,150000,9597.2000000,9629.8000000,9570.0000000,9584.1000000,4491
20140819,160000,9577.4000000,9591.0000000,9500.1000000,9542.4000000,4350
20140819,170000,9540.0000000,9563.9000000,9478.2000000,9517.9000000,4360
20140819,180000,9513.1000000,9590.0000000,9506.0000000,9581.8000000,5136
20140819,190000,9581.8000000,9607.5000000,9530.0000000,9550.0000000,19217
20140820,110000,9549.0000000,9589.9000000,9511.0000000,9566.3000000,3354
20140820,120000,9576.0000000,9580.0000000,9535.6000000,9548.3000000,2923
20140820,130000,9553.0000000,9564.0000000,9512.0000000,9555.1000000,4243
20140820,140000,9553.2000000,9579.3000000,9513.0000000,9515.0000000,4165
20140820,150000,9515.0000000,9531.8000000,9371.2000000,9460.6000000,10759
20140820,160000,9459.7000000,9535.0000000,9433.7000000,9526.2000000,3979
20140820,170000,9526.2000000,9534.0000000,9470.1000000,9506.0000000,5413
20140820,180000,9500.1000000,9505.8000000,9444.9000000,9463.6000000,9405
20140820,190000,9456.4000000,9480.7000000,9425.8000000,9450.0000000,22672
20140821,110000,9450.0000000,9539.8000000,9422.7000000,9539.7000000,5251
20140821,120000,9537.0000000,9549.8000000,9508.2000000,9525.6000000,4793
20140821,130000,9519.6000000,9534.4000000,9480.0000000,9487.1000000,2340
20140821,140000,9486.6000000,9529.0000000,9480.0000000,9529.0000000,1711
20140821,150000,9529.1000000,9609.0000000,9529.1000000,9596.0000000,10632
20140821,160000,9597.4000000,9669.9000000,9590.1000000,9668.8000000,11339
20140821,170000,9666.7000000,9700.0000000,9660.2000000,9692.0000000,14550
20140821,180000,9694.0000000,9694.0000000,9651.2000000,9669.3000000,6054
20140821,190000,9656.6000000,9700.7000000,9650.1000000,9700.7000000,14188
20140822,110000,9707.9000000,9735.2000000,9653.4000000,9711.2000000,7758
20140822,120000,9710.9000000,9710.9000000,9655.0000000,9655.0000000,3185
20140822,130000,9659.8000000,9664.0000000,9560.6000000,9573.4000000,8190
20140822,140000,9570.1000000,9653.0000000,9566.9000000,9634.0000000,7544
20140822,150000,9628.0000000,9646.6000000,9569.9000000,9578.1000000,9464
20140822,160000,9582.3000000,9617.0000000,9577.0000000,9599.1000000,9146
20140822,170000,9600.0000000,9620.0000000,9592.1000000,9615.0000000,4720
20140822,180000,9619.9000000,9700.0000000,9619.9000000,9667.3000000,6653
20140822,190000,9673.4000000,9695.6000000,9652.3000000,9690.0000000,8739
20140825,110000,9657.0000000,9700.0000000,9646.0000000,9670.0000000,3930
20140825,120000,9669.1000000,9688.1000000,9625.0000000,9664.9000000,2909
20140825,130000,9664.9000000,9672.0000000,9626.0000000,9649.3000000,2585
20140825,140000,9650.9000000,9677.1000000,9626.0000000,9631.3000000,1214
20140825,150000,9626.1000000,9642.5000000,9587.6000000,9617.5000000,3564
20140825,160000,9623.7000000,9675.1000000,9612.3000000,9645.6000000,2744
20140825,170000,9650.9000000,9700.0000000,9646.8000000,9688.0000000,1106
20140825,180000,9691.6000000,9699.8000000,9672.2000000,9679.1000000,1590
20140825,190000,9680.0000000,9707.3000000,9676.1000000,9698.0000000,6956
20140826,110000,9729.5000000,9738.0000000,9700.1000000,9731.9000000,3205
20140826,120000,9734.7000000,9779.9000000,9702.1000000,9729.7000000,7838
20140826,130000,9729.7000000,9760.8000000,9725.0000000,9751.4000000,1881
20140826,140000,9750.8000000,9765.0000000,9742.5000000,9765.0000000,1709
20140826,150000,9764.8000000,9831.8000000,9758.2000000,9813.6000000,8819
20140826,160000,9813.6000000,9918.5000000,9800.0000000,9811.0000000,20389
20140826,170000,9812.3000000,9832.0000000,9751.2000000,9756.5000000,8051
20140826,180000,9760.0000000,9805.0000000,9708.0000000,9800.2000000,9723
20140826,190000,9791.0000000,9810.0000000,9722.5000000,9769.9000000,11251
20140827,110000,9783.9000000,9843.0000000,9738.2000000,9755.0000000,5030
20140827,120000,9755.0000000,9771.2000000,9664.6000000,9672.3000000,3937
20140827,130000,9683.7000000,9737.6000000,9650.0000000,9660.0000000,7019
20140827,140000,9660.0000000,9672.6000000,9655.0000000,9664.8000000,6767
20140827,150000,9662.7000000,9689.8000000,9651.3000000,9685.0000000,11157
20140827,160000,9680.0000000,9732.8000000,9670.0000000,9708.4000000,11628
20140827,170000,9706.4000000,9719.8000000,9657.9000000,9668.7000000,5361
20140827,180000,9668.5000000,9689.2000000,9626.0000000,9680.3000000,6686
20140827,190000,9680.0000000,9719.2000000,9582.0000000,9669.0000000,24961
20140828,110000,9630.0000000,9630.0000000,9494.0000000,9550.9000000,13248
20140828,120000,9555.3000000,9576.0000000,9420.3000000,9501.0000000,15983
20140828,130000,9501.1000000,9503.6000000,9292.3000000,9390.2000000,34822
20140828,140000,9384.7000000,9439.0000000,9376.0000000,9396.6000000,11720
20140828,150000,9386.1000000,9578.8000000,9380.0000000,9528.7000000,14554
20140828,160000,9528.7000000,9540.0000000,9274.4000000,9300.1000000,31119
20140828,170000,9305.2000000,9366.9000000,9260.1000000,9300.0000000,19049
20140828,180000,9304.9000000,9348.0000000,9282.1000000,9314.0000000,19054
20140828,190000,9312.3000000,9347.9000000,9265.0000000,9345.0000000,25601
20140829,110000,9280.1000000,9439.2000000,9238.0000000,9412.0000000,11448
20140829,120000,9424.3000000,9425.0000000,9279.9000000,9340.3000000,11907
20140829,130000,9340.5000000,9340.5000000,9275.0000000,9300.0000000,6051
20140829,140000,9285.2000000,9291.9000000,9170.0000000,9242.1000000,14204
